date,close,ticker
2018-12-27,7499.9501953125,MARUTI.NS
2018-12-28,7505.5498046875,MARUTI.NS
2018-12-31,7465.5,MARUTI.NS
2019-01-01,7476.7998046875,MARUTI.NS
2019-01-02,7267.85009765625,MARUTI.NS
2019-01-03,7203.9501953125,MARUTI.NS
2019-01-04,7234.5,MARUTI.NS
2019-01-07,7362.0498046875,MARUTI.NS
2019-01-08,7439.5,MARUTI.NS
2019-01-09,7492.89990234375,MARUTI.NS
2019-01-10,7391.60009765625,MARUTI.NS
2019-01-11,7320.5,MARUTI.NS
2019-01-14,7408.7001953125,MARUTI.NS
2019-01-15,7355.14990234375,MARUTI.NS
2019-01-16,7310.25,MARUTI.NS
2019-01-17,7336.25,MARUTI.NS
2019-01-18,7357.9501953125,MARUTI.NS
2019-01-21,7208.39990234375,MARUTI.NS
2019-01-22,7068.85009765625,MARUTI.NS
2019-01-23,7045.39990234375,MARUTI.NS
2019-01-24,7040.60009765625,MARUTI.NS
2019-01-25,6513.39990234375,MARUTI.NS
2019-01-28,6511.0498046875,MARUTI.NS
2019-01-29,6526.9501953125,MARUTI.NS
2019-01-30,6548.25,MARUTI.NS
2019-01-31,6641.14990234375,MARUTI.NS
2019-02-01,6962.2998046875,MARUTI.NS
2019-02-04,6988.2001953125,MARUTI.NS
2019-02-05,7093.60009765625,MARUTI.NS
2019-02-06,7183.39990234375,MARUTI.NS
2019-02-07,7302.5498046875,MARUTI.NS
2019-02-08,7134.25,MARUTI.NS
2019-02-11,7177.89990234375,MARUTI.NS
2019-02-12,7162.5,MARUTI.NS
2019-02-14,7017.5,MARUTI.NS
2019-02-15,6930.0498046875,MARUTI.NS
2019-02-18,6842.7001953125,MARUTI.NS
2019-02-19,6804.5498046875,MARUTI.NS
2019-02-20,6849.89990234375,MARUTI.NS
2019-02-21,6801.5498046875,MARUTI.NS
2019-02-22,6912.39990234375,MARUTI.NS
2019-02-25,6924.89990234375,MARUTI.NS
2019-02-26,6904.2998046875,MARUTI.NS
2019-02-27,6968.5,MARUTI.NS
2019-02-28,6829.7001953125,MARUTI.NS
2019-03-01,6935.14990234375,MARUTI.NS
2019-03-05,7117.75,MARUTI.NS
2019-03-06,7056.89990234375,MARUTI.NS
2019-03-07,7029.0498046875,MARUTI.NS
2019-03-08,6967.7001953125,MARUTI.NS
2019-03-11,7081.89990234375,MARUTI.NS
2019-03-12,7157.2001953125,MARUTI.NS
2019-03-13,7091.0498046875,MARUTI.NS
2019-03-14,7086.2998046875,MARUTI.NS
2019-03-15,7084.0,MARUTI.NS
2019-03-18,6894.0,MARUTI.NS
2019-03-19,6825.2001953125,MARUTI.NS
2019-03-20,6673.5498046875,MARUTI.NS
2019-03-22,6552.7001953125,MARUTI.NS
2019-03-25,6522.60009765625,MARUTI.NS
2019-03-26,6585.7001953125,MARUTI.NS
2019-03-27,6518.0,MARUTI.NS
2019-03-28,6596.25,MARUTI.NS
2019-04-01,6840.7001953125,MARUTI.NS
2019-04-02,6889.7001953125,MARUTI.NS
2019-04-03,7072.89990234375,MARUTI.NS
